1006.7 	-2.03 	-0.84 	32.4 	61 	0.0 	641.7 	1.00 
1005.8 	2.80 	0.00 	30.9 	68 	0.0 	244.4 	1.00 
1005.5 	2.05 	2.05 	30.6 	71 	0.0 	113.9 	1.00 
1005.5 	1.38 	3.33 	31.8 	67 	0.0 	319.4 	1.00 
1005.7 	0.31 	0.74 	29.2 	81 	0.0 	147.2 	1.00 
1005.9 	2.60 	0.00 	28.8 	81 	0.0 	52.8 	1.00 
1006.0 	0.57 	0.57 	29.1 	79 	0.0 	55.6 	0.87 
1006.3 	0.00 	0.00 	29.2 	80 	0.0 	2.8 	0.73 
1006.8 	0.54 	-1.29 	28.9 	81 	0.0 	0.0 	0.60 
1007.3 	-0.99 	-0.99 	28.9 	81 	0.0 	0.0 	0.57 
1007.5 	0.21 	0.21 	29.0 	80 	0.0 	0.0 	0.53 
1007.5 	0.04 	-0.09 	29.0 	82 	0.0 	0.0 	0.50 
1007.0 	-0.55 	-0.23 	28.6 	82 	0.0 	0.0 	0.47 
1006.7 	-0.50 	-1.20 	28.1 	84 	0.0 	0.0 	0.43 
1006.3 	-0.57 	-0.57 	28.3 	83 	0.0 	0.0 	0.40 
1006.5 	-0.92 	-0.92 	28.0 	83 	0.0 	0.0 	0.43 
1006.1 	-0.73 	-1.76 	27.8 	83 	0.0 	0.0 	0.47 
1006.2 	-0.84 	-2.03 	27.8 	81 	0.0 	0.0 	0.50 
1006.7 	-1.77 	-1.77 	27.9 	80 	0.0 	13.9 	0.67 
1006.9 	-2.05 	-2.05 	28.4 	79 	0.0 	86.1 	0.83 
1007.3 	-3.10 	0.00 	28.8 	75 	0.0 	152.8 	1.00 
1007.1 	-3.80 	0.00 	30.5 	70 	0.0 	408.3 	1.00 
1007.6 	-4.40 	0.00 	31.2 	70 	0.0 	738.9 	1.00 
1007.3 	-5.70 	0.00 	31.4 	65 	0.0 	666.7 	1.00 
1006.9 	-6.20 	0.00 	31.8 	66 	0.0 	758.3 	1.00 
1006.5 	-4.70 	0.00 	31.8 	68 	0.0 	638.9 	1.00 
1006.2 	-5.45 	2.26 	31.0 	72 	0.0 	513.9 	1.00 
1006.3 	-6.56 	2.72 	27.7 	87 	3.0 	277.8 	1.00 
1006.6 	-2.96 	1.22 	28.4 	85 	0.5 	105.6 	1.00 
1006.5 	-3.50 	0.00 	28.8 	82 	0.0 	36.1 	1.00 
1006.6 	-3.60 	1.49 	28.7 	83 	0.0 	22.2 	1.00 
1006.9 	-2.49 	1.03 	27.7 	87 	1.0 	2.8 	1.00 
1007.5 	-2.33 	2.33 	28.0 	88 	0.0 	0.0 	1.00 
1007.6 	-2.60 	6.28 	27.6 	86 	0.5 	0.0 	1.00 
1007.4 	1.30 	0.00 	27.5 	88 	0.0 	0.0 	1.00 
1007.4 	0.00 	-0.70 	27.6 	88 	0.0 	0.0 	1.00 
1006.8 	0.00 	-1.60 	27.4 	87 	0.0 	0.0 	1.00 
1006.6 	0.00 	-0.40 	27.6 	85 	0.0 	0.0 	1.00 
1006.3 	-1.27 	-1.27 	27.2 	86 	0.0 	0.0 	1.00 
1005.9 	0.65 	-1.57 	27.5 	86 	0.0 	0.0 	1.00 
1005.7 	0.00 	-0.90 	27.5 	85 	0.0 	0.0 	1.00 
1006.1 	1.02 	-0.42 	27.4 	85 	0.0 	0.0 	1.00 
1006.1 	0.17 	0.11 	27.6 	86 	0.0 	8.3 	1.00 
1006.7 	1.57 	-0.65 	28.0 	86 	0.0 	47.2 	1.00 
1007.0 	2.70 	0.00 	28.9 	81 	0.0 	102.8 	1.00 
1006.6 	4.25 	-1.76 	29.0 	82 	0.0 	213.9 	1.00 
1006.9 	5.30 	0.00 	28.9 	76 	0.0 	311.1 	1.00 
1006.6 	5.80 	0.00 	29.4 	77 	0.0 	366.7 	1.00 
1006.3 	5.82 	-2.41 	29.7 	75 	0.0 	488.9 	1.00 
1005.7 	6.28 	-2.60 	30.0 	74 	0.0 	375.0 	1.00 
1005.5 	7.02 	-2.91 	29.4 	74 	0.0 	436.1 	1.00 
1005.4 	5.64 	-2.33 	29.3 	76 	0.0 	311.1 	1.00 
1005.5 	4.53 	-1.88 	28.5 	79 	0.0 	172.2 	1.00 
1005.5 	4.80 	-1.99 	28.2 	80 	0.0 	72.2 	1.00 
1006.1 	2.40 	-2.40 	27.4 	85 	0.5 	16.7 	1.00 
1006.3 	-0.69 	-1.66 	26.6 	88 	1.0 	0.0 	1.00 
1006.6 	1.70 	-1.70 	26.1 	87 	0.0 	0.0 	1.00 
1006.7 	1.50 	0.00 	26.5 	84 	0.0 	0.0 	1.00 
1006.4 	2.62 	2.62 	27.1 	85 	0.0 	0.0 	1.00 
1006.3 	0.00 	5.80 	27.4 	85 	0.0 	0.0 	1.00 
1005.7 	2.45 	5.91 	27.7 	82 	0.0 	0.0 	1.00 
1005.5 	0.00 	9.00 	27.3 	85 	0.0 	0.0 	1.00 
1005.0 	3.02 	7.30 	26.8 	84 	0.0 	0.0 	1.00 
1004.8 	0.00 	8.50 	26.6 	88 	0.5 	0.0 	1.00 
1004.5 	-2.37 	5.73 	26.2 	89 	0.5 	0.0 	1.00 
1004.6 	4.25 	1.76 	26.6 	80 	1.0 	0.0 	1.00 
1005.4 	3.90 	0.00 	25.4 	91 	5.0 	2.8 	1.00 
1005.4 	2.50 	0.00 	26.1 	89 	4.0 	13.9 	1.00 
1005.7 	1.76 	0.73 	26.3 	89 	1.5 	27.8 	1.00 
1005.5 	-1.03 	2.49 	26.1 	90 	2.0 	61.1 	1.00 
1005.4 	2.45 	5.91 	27.2 	86 	0.5 	72.2 	1.00 
1005.1 	-1.26 	3.05 	27.4 	84 	0.0 	180.6 	1.00 
1004.5 	0.00 	3.80 	27.7 	84 	0.5 	122.2 	1.00 
1003.9 	2.49 	-1.03 	26.4 	89 	1.0 	108.3 	1.00 
1003.7 	0.00 	7.70 	26.2 	91 	5.0 	80.6 	1.00 
1003.5 	-0.23 	0.55 	26.4 	91 	22.0 	47.2 	1.00 
1004.1 	0.00 	-2.90 	25.0 	94 	40.0 	27.8 	1.00 
1004.2 	-0.74 	-0.31 	25.0 	93 	14.5 	8.3 	1.00 
1003.9 	-3.97 	1.65 	26.4 	92 	4.5 	5.6 	1.00 
1004.1 	-2.37 	5.73 	27.2 	86 	0.5 	2.8 	1.00 
1004.8 	-3.29 	7.95 	26.8 	88 	6.0 	0.0 	1.00 
1005.2 	0.00 	2.60 	25.1 	91 	8.0 	0.0 	1.00 
1005.2 	0.49 	-0.49 	25.3 	93 	4.5 	0.0 	1.00 
1005.2 	0.00 	5.50 	25.2 	93 	25.0 	0.0 	1.00 
1004.8 	-2.18 	5.27 	25.6 	88 	7.0 	0.0 	1.00 
1004.3 	-3.18 	3.18 	26.2 	91 	4.0 	0.0 	1.00 
1003.9 	1.95 	4.71 	26.0 	93 	10.5 	0.0 	1.00 
1003.1 	0.00 	5.60 	26.5 	87 	3.0 	0.0 	1.00 
1002.6 	-2.98 	7.21 	27.5 	83 	0.0 	0.0 	1.00 
1002.9 	-2.10 	5.08 	27.6 	86 	0.5 	0.0 	1.00 
1003.3 	-2.97 	2.97 	26.3 	87 	0.0 	5.6 	1.00 
1003.6 	-3.05 	1.26 	26.5 	87 	0.5 	33.3 	1.00 
1003.9 	0.00 	6.10 	28.5 	80 	0.0 	55.6 	1.00 
1004.3 	-1.76 	4.25 	28.6 	79 	0.0 	113.9 	1.00 
1004.3 	-1.76 	4.25 	29.1 	80 	0.0 	205.6 	1.00 
1004.2 	1.11 	-0.46 	27.6 	79 	0.0 	252.8 	1.00 
1003.9 	4.07 	-1.68 	26.4 	88 	1.0 	125.0 	1.00 
1003.1 	0.74 	-0.31 	27.9 	80 	0.0 	363.9 	1.00 
1003.3 	-3.23 	1.34 	26.0 	90 	6.0 	191.7 	1.00 
1003.2 	-2.03 	0.84 	26.3 	88 	5.5 	47.2 	1.00 
1003.2 	-2.20 	0.00 	26.3 	91 	6.0 	36.1 	1.00 
1003.2 	-2.12 	-0.88 	26.3 	90 	0.0 	47.2 	1.00 
1003.4 	-2.59 	-1.07 	26.4 	89 	0.0 	27.8 	0.87 
1003.9 	-2.77 	-1.15 	26.4 	89 	0.0 	2.8 	0.73 
