Title=potential temperature from YAEYAMA2 Test Case

Legend=(s_rho, eta_rho, xi_rho) = (-0.966667, 23.9666, 123.603)
ocean_time (seconds since 2000-01-01 00:00:00)	temp (Celsius)
605901568.000000	21.864964
605905216.000000	21.914455
605908800.000000	21.709406
605912384.000000	21.644901
605916032.000000	21.482317
605919616.000000	21.163164
605923200.000000	20.979929
605926784.000000	20.994839
605930368.000000	20.938168
605934016.000000	20.869448
605937600.000000	20.963678
605941184.000000	21.187374
605944832.000000	21.435593
605948416.000000	21.386990
605952000.000000	21.073166
605955584.000000	20.782824
605959168.000000	20.834114
605962816.000000	21.170700
605966400.000000	21.288448
605969984.000000	21.048742
605973632.000000	21.029390
605977216.000000	21.154682
605980800.000000	21.290152
605984384.000000	21.554396
605987968.000000	21.884291
605991616.000000	22.132572
605995200.000000	22.249941
605998784.000000	22.283936
606002432.000000	22.398798
606006016.000000	22.475437
606009600.000000	22.370794
606013184.000000	21.844574
606016768.000000	21.338264
606020416.000000	20.996832
606024000.000000	20.786299
606027584.000000	20.836037
606031232.000000	20.849108
606034816.000000	20.945944
606038400.000000	21.064861
606041984.000000	21.097464
606045568.000000	21.096893
606049216.000000	21.250931
606052800.000000	21.571146
606056384.000000	21.806862
606060032.000000	21.952612
606063616.000000	22.048315
606067200.000000	21.530281
606070784.000000	21.229376
606074368.000000	21.253250
606078016.000000	21.161667
606081600.000000	21.200338
606085184.000000	21.281349
606088832.000000	21.418598
606092416.000000	21.563337
606096000.000000	21.767529
606099584.000000	21.750557
606103168.000000	21.426039
606106816.000000	21.317659
606110400.000000	21.077850
606113984.000000	20.585398
606117632.000000	20.486296
606121216.000000	20.536526
606124800.000000	20.455536
606128384.000000	20.537794
606131968.000000	20.427803
606135616.000000	20.526831
606139200.000000	21.067245
606142784.000000	21.657913
606146432.000000	22.029629
606150016.000000	22.266497
606153600.000000	21.873337
606157184.000000	21.067692
606160768.000000	20.890427
606164416.000000	20.898748
606168000.000000	21.118454
606171584.000000	21.491739
606175232.000000	21.699715
606178816.000000	21.391699
606182400.000000	21.211742
606185984.000000	21.201963
606189568.000000	21.376097
606193216.000000	21.542131
606196800.000000	21.003872
606200384.000000	20.451897
606204032.000000	20.282244
606207616.000000	20.431179
606211200.000000	20.487686
606214784.000000	20.604881
606218368.000000	20.784342
606222016.000000	20.917036
606225600.000000	21.014294
606229184.000000	21.145193
606232832.000000	21.356226
606236416.000000	21.564566
606240000.000000	21.559465
606243584.000000	21.228029
606247168.000000	20.913662
606250816.000000	20.762108
606254400.000000	20.792274
606257984.000000	20.865955
606261632.000000	21.107365
606265216.000000	21.289682
606268800.000000	21.230068
606272384.000000	21.008102
606275968.000000	20.745668
606279616.000000	21.117846
606283200.000000	21.136204
606286784.000000	20.823557
606290432.000000	20.383015
606294016.000000	20.097939
606297600.000000	20.393690
606301184.000000	20.635714
606304768.000000	20.859922
606308416.000000	21.143187
606312000.000000	21.258738
606315584.000000	21.030434
606319232.000000	21.114168
606322816.000000	21.359354
606326400.000000	21.525093
606329984.000000	21.606726
606333568.000000	21.426010
606337216.000000	21.137114
606340800.000000	20.681562
606344384.000000	20.820421
606348032.000000	20.922369
606351616.000000	21.266405
606355200.000000	21.199724
606358784.000000	20.822071
606362368.000000	21.094851
606366016.000000	21.482405
606369600.000000	21.242174
606373184.000000	20.814596
606376832.000000	20.619940
606380416.000000	20.661562
606384000.000000	20.649120
606387584.000000	20.679777
606391168.000000	20.752514
606394816.000000	20.895350
606398400.000000	20.856865
606401984.000000	20.600464
606405632.000000	20.479031
606409216.000000	20.623175
606412800.000000	20.961617
606416384.000000	21.035769
606419968.000000	20.645279
606423616.000000	20.504961
606427200.000000	20.318550
606430784.000000	20.393099
606434432.000000	20.541084
606438016.000000	20.549278
606441600.000000	19.999155
606445184.000000	19.579138
606448768.000000	20.085056
606452416.000000	20.825933
606456000.000000	20.987217
606459584.000000	20.874722
606463232.000000	20.852957
606466816.000000	20.945885
606470400.000000	21.036060
606473984.000000	20.704056
606477568.000000	20.719608
606481216.000000	20.329727
606484800.000000	19.560032
606488384.000000	19.590620
606492032.000000	19.900957
606495616.000000	20.183798
606499200.000000	20.473932
606502784.000000	20.925426
606506368.000000	21.195509
606510016.000000	21.216183
606513600.000000	21.348240
606517184.000000	21.345474
606520832.000000	20.857233
606524416.000000	20.726847
606528000.000000	20.310274
606531584.000000	20.143299
606535168.000000	20.182777
606538816.000000	20.579311
606542400.000000	21.287849
606545984.000000	21.541489
606549632.000000	21.475742
606553216.000000	20.773550
606556800.000000	20.623615
606560384.000000	20.386547
606563968.000000	20.482494
606567616.000000	20.598360
606571200.000000	20.003693
606574784.000000	19.563118
606578432.000000	19.799160
606582016.000000	20.538860
606585600.000000	21.244484
606589184.000000	21.595638
606592768.000000	21.751768
606596416.000000	21.399549
606600000.000000	20.672985
606603584.000000	20.585354
606607232.000000	20.407074
606610816.000000	20.367794
606614400.000000	20.135420
606617984.000000	19.979429
606621568.000000	19.973820
606625216.000000	20.338133
606628800.000000	20.719196
606632384.000000	21.076155
606636032.000000	21.707157
606639616.000000	21.873476
606643200.000000	20.884960
606646784.000000	20.644331
606650368.000000	20.433853
606654016.000000	20.110840
606657600.000000	19.911282
606661184.000000	19.891308
606664832.000000	19.949726
606668416.000000	19.834330
606672000.000000	20.137672
606675584.000000	20.632948
606679168.000000	21.219995
606682816.000000	21.878460
606686400.000000	22.210848
606689984.000000	21.891441
606693632.000000	20.924278
606697216.000000	19.805613
606700800.000000	19.538660
606704384.000000	20.023251
606707968.000000	20.462564
606711616.000000	20.853174
606715200.000000	21.074291
606718784.000000	21.239082
606722432.000000	21.572256
606726016.000000	21.893301
606729600.000000	21.703129
606733184.000000	20.603779
606736768.000000	20.513580
606740416.000000	20.427185
606744000.000000	20.265911
606747584.000000	19.376106
606751232.000000	19.548344
606754816.000000	19.810863
606758400.000000	19.804121
606761984.000000	19.981073
606765568.000000	20.462414
606769216.000000	20.888205
606772800.000000	20.868988
606776384.000000	20.440760
606780032.000000	20.617094
606783616.000000	20.701212
606787200.000000	20.400284
606790784.000000	19.670511
606794368.000000	19.470869
606798016.000000	19.793015
606801600.000000	20.094568
606805184.000000	20.347002
606808832.000000	20.471039
606812416.000000	20.681238
606816000.000000	20.966806
606819584.000000	20.469017
606823168.000000	20.205128
606826816.000000	20.096483
606830400.000000	19.999310
606833984.000000	19.862379
606837632.000000	19.443569
606841216.000000	19.524424
606844800.000000	19.971062
606848384.000000	20.671114
606851968.000000	21.042566
606855616.000000	20.705095
606859200.000000	20.350998
606862784.000000	20.272034
606866432.000000	20.354868
606870016.000000	20.525881
606873600.000000	20.771603
606877184.000000	20.820143
606880768.000000	20.259953
606884416.000000	20.038319
606888000.000000	20.763346
606891584.000000	21.341909
606895232.000000	21.137262
606898816.000000	20.683254
606902400.000000	20.950552
606905984.000000	21.321463
606909568.000000	21.223085
606913216.000000	20.878517
606916800.000000	20.532326
606920384.000000	20.227760
606924032.000000	20.100700
606927616.000000	20.208563
606931200.000000	20.817305
606934784.000000	21.136118
606938368.000000	21.083368
606942016.000000	21.002241
606945600.000000	21.009289
606949184.000000	20.807474
606952832.000000	20.501280
606956416.000000	20.436686
606960000.000000	20.385294
606963584.000000	20.317690
606967168.000000	20.351307
606970816.000000	20.497288
606974400.000000	20.672899
606977984.000000	20.804955
606981632.000000	20.442377
606985216.000000	20.032541
606988800.000000	20.041782
606992384.000000	20.239830
606995968.000000	20.453911
606999616.000000	20.571918
607003200.000000	20.604399
607006784.000000	20.557039
607010432.000000	20.226448
607014016.000000	19.698074
607017600.000000	19.870504
607021184.000000	20.142382
607024768.000000	20.284451
607028416.000000	20.222738
607032000.000000	20.213491
607035584.000000	20.224138
607039232.000000	20.153521
607042816.000000	20.156418
607046400.000000	20.297895
607049984.000000	20.339558
607053568.000000	20.191114
607057216.000000	19.884039
607060800.000000	19.803076
607064384.000000	19.946415
607068032.000000	20.390308
607071616.000000	20.898638
607075200.000000	21.063148
607078784.000000	21.039619
607082368.000000	20.862093
607086016.000000	20.659718
607089600.000000	20.633461
607093184.000000	20.703615
607096832.000000	20.768906
607100416.000000	20.767752
607104000.000000	20.933353
607107584.000000	21.427954
607111168.000000	21.791357
607114816.000000	21.681086
607118400.000000	21.139013
607121984.000000	20.634903
607125632.000000	20.461473
607129216.000000	20.483852
607132800.000000	20.419027
607136384.000000	20.433704
607139968.000000	20.518694
607143616.000000	20.539503
607147200.000000	20.552187
607150784.000000	20.529388
607154432.000000	20.550333
607158016.000000	20.645012
607161600.000000	20.725290
607165184.000000	20.870422
607168768.000000	21.021532
607172416.000000	21.158535
607176000.000000	21.283941
607179584.000000	21.394308
607183232.000000	21.380634
607186816.000000	21.196733
607190400.000000	21.182673
607193984.000000	21.123814
607197568.000000	21.062941
607201216.000000	21.041285
607204800.000000	21.036180
607208384.000000	20.964998
607212032.000000	20.849483
607215616.000000	20.885912
607219200.000000	20.858013
607222784.000000	20.737288
607226368.000000	20.653248
607230016.000000	20.655191
607233600.000000	20.744860
607237184.000000	20.840065
607240832.000000	20.777752
607244416.000000	20.522438
607248000.000000	20.253447
607251584.000000	20.167997
607255168.000000	20.301144
607258816.000000	20.556934
607262400.000000	20.840899
607265984.000000	21.065996
607269632.000000	21.014549
607273216.000000	20.796549
607276800.000000	20.564423
607280384.000000	20.461372
607283968.000000	20.427185
607287616.000000	20.415497
607291200.000000	20.462122
607294784.000000	20.469484
607298432.000000	20.511307
607302016.000000	20.624739
607305600.000000	20.822685
607309184.000000	20.907902
607312768.000000	20.724186
607316416.000000	20.602629
607320000.000000	20.707155
607323584.000000	20.772833
607327232.000000	20.640701
607330816.000000	20.357092
607334400.000000	20.058207
607337984.000000	19.974081
607341568.000000	20.166595
607345216.000000	20.351423
607348800.000000	20.558802
607352384.000000	20.810577
607356032.000000	21.095583
607359616.000000	21.319214
607363200.000000	21.299835
607366784.000000	20.992743
607370368.000000	20.802731
607374016.000000	20.549852
607377600.000000	20.348660
607381184.000000	20.300129
607384832.000000	20.458607
607388416.000000	20.509123
607392000.000000	20.444983
607395584.000000	20.310980
607399168.000000	20.344790
607402816.000000	20.414724
607406400.000000	20.348639
607409984.000000	20.199780
607413632.000000	20.181107
607417216.000000	20.246037
607420800.000000	20.178829
607424384.000000	19.996784
607427968.000000	19.926104
607431616.000000	20.163883
607435200.000000	20.610231
607438784.000000	20.984993
607442432.000000	21.234205
607446016.000000	21.361441
607449600.000000	21.364876
607453184.000000	21.321085
607456768.000000	20.921011
607460416.000000	20.511457
607464000.000000	20.394960
607467584.000000	20.264006
607471232.000000	20.434076
607474816.000000	20.642002
607478400.000000	20.808781
607481984.000000	20.805685
607485568.000000	20.417778
607489216.000000	20.185873
607492800.000000	19.988453
607496384.000000	19.797365
607500032.000000	19.728022
607503616.000000	19.826193
607507200.000000	19.891724
607510784.000000	19.960337
607514368.000000	19.921705
607518016.000000	19.933746
607521600.000000	20.103178
607525184.000000	20.210293
607528832.000000	20.376810
607532416.000000	20.450321
607536000.000000	20.448452
607539584.000000	20.591904
607543168.000000	20.716459
607546816.000000	20.700834
607550400.000000	20.555687
607553984.000000	20.332939
607557632.000000	20.194754
607561216.000000	20.363491
607564800.000000	20.658831
607568384.000000	20.963623
607571968.000000	20.791834
607575616.000000	20.485603
607579200.000000	20.261995
607582784.000000	20.015282
607586432.000000	19.661634
607590016.000000	19.518713
607593600.000000	19.750870
607597184.000000	19.915529
607600768.000000	20.006899
607604416.000000	20.112211
607608000.000000	20.205996
607611584.000000	20.233624
607615232.000000	20.559517
607618816.000000	20.671183
607622400.000000	20.587517
607625984.000000	20.724911
607629568.000000	20.803265
607633216.000000	20.633209
607636800.000000	20.477776
607640384.000000	20.118952
607644032.000000	20.108988
607647616.000000	20.137831
607651200.000000	20.288145
607654784.000000	20.473425
607658368.000000	20.630568
607662016.000000	20.702339
607665600.000000	20.645544
607669184.000000	20.554546
607672832.000000	20.311672
607676416.000000	19.835564
607680000.000000	19.609808
607683584.000000	19.635496
607687168.000000	19.620071
607690816.000000	19.621563
607694400.000000	19.583673
607697984.000000	19.508677
607701632.000000	19.959230
607705216.000000	20.595285
607708800.000000	21.003021
607712384.000000	20.920956
607715968.000000	21.022074
607719616.000000	20.963848
607723200.000000	20.649694
607726784.000000	20.214916
607730432.000000	19.716501
607734016.000000	19.873564
607737600.000000	20.093639
607741184.000000	20.352995
607744768.000000	20.597994
607748416.000000	20.725136
607752000.000000	20.559782
607755584.000000	20.514517
607759232.000000	20.249119
607762816.000000	20.116087
607766400.000000	20.004623
607769984.000000	20.043118
607773568.000000	19.636457
607777216.000000	19.411945
607780800.000000	19.779766
607784384.000000	20.102364
607788032.000000	20.216972
607791616.000000	20.362074
607795200.000000	20.623993
607798784.000000	20.905731
607802368.000000	20.669868
607806016.000000	20.386280
607809600.000000	20.248062
607813184.000000	20.233156
607816832.000000	20.359476
607820416.000000	20.540001
607824000.000000	20.705490
607827584.000000	20.799019
607831168.000000	20.862547
607834816.000000	20.881012
607838400.000000	20.891542
607841984.000000	20.771528
607845632.000000	20.473690
607849216.000000	20.361748
607852800.000000	20.273520
607856384.000000	19.989588
607859968.000000	20.228409
607863616.000000	20.193426
607867200.000000	19.944754
607870784.000000	19.971052
607874432.000000	20.017416
607878016.000000	20.065819
607881600.000000	20.271210
607885184.000000	20.337769
607888768.000000	20.477989
607892416.000000	20.345318
607896000.000000	20.322546
607899584.000000	20.391876
607903232.000000	20.359291
607906816.000000	20.197454
607910400.000000	19.774269
607913984.000000	19.520229
607917568.000000	19.621279
607921216.000000	19.910965
607924800.000000	20.383196
607928384.000000	20.789263
607932032.000000	20.799894
607935616.000000	20.516312
607939200.000000	20.124779
607942784.000000	19.693201
607946368.000000	19.627916
607950016.000000	19.682596
607953600.000000	19.764616
607957184.000000	19.595394
607960832.000000	19.475111
607964416.000000	19.566730
607968000.000000	20.037571
607971584.000000	20.790056
607975168.000000	21.207254
607978816.000000	20.978111
607982400.000000	20.569578
607985984.000000	20.248653
607989632.000000	19.750605
607993216.000000	19.576263
607996800.000000	19.509369
608000384.000000	19.556765
608003968.000000	19.653467
608007616.000000	19.775148
608011200.000000	19.676445
608014784.000000	19.834488
608018432.000000	20.557453
608022016.000000	21.179991
608025600.000000	21.105379
608029184.000000	20.526073
608032768.000000	20.123953
608036416.000000	19.662081
608040000.000000	19.393518
608043584.000000	19.257536
608047232.000000	19.509474
608050816.000000	19.963221
608054400.000000	20.435526
608057984.000000	20.789080
608061568.000000	21.190666
608065216.000000	21.333426
608068800.000000	20.902227
608072384.000000	20.688137
608076032.000000	20.529356
608079616.000000	20.090172
608083200.000000	19.677481
608086784.000000	19.479525
608090368.000000	19.683466
608094016.000000	20.065905
608097600.000000	20.389446
608101184.000000	20.387623
608104832.000000	20.439680
608108416.000000	20.755487
608112000.000000	20.885815
608115584.000000	20.445160
608119168.000000	20.204269
608122816.000000	19.770468
608126400.000000	19.359171
608129984.000000	19.191826
608133632.000000	19.162889
608137216.000000	19.348961
608140800.000000	19.635595
608144384.000000	20.155903
608147968.000000	20.578245
608151616.000000	20.982666
608155200.000000	20.915430
608158784.000000	20.453550
608162432.000000	20.251629
608166016.000000	20.109982
608169600.000000	19.930094
608173184.000000	19.522173
608176768.000000	19.140663
608180416.000000	19.270767
608184000.000000	19.705282
608187584.000000	20.165115
608191232.000000	20.317688
608194816.000000	20.712795
608198400.000000	21.058287
608201984.000000	21.131008
608205568.000000	20.733805
608209216.000000	20.244051
608212800.000000	19.533201
608216384.000000	19.377151
608220032.000000	19.496439
608223616.000000	19.594889
608227200.000000	19.600967
608230784.000000	19.678389
608234368.000000	20.135439
608238016.000000	20.639933
608241600.000000	21.066254
608245184.000000	21.498589
608248832.000000	21.553585
608252416.000000	20.631205
608256000.000000	20.107466
608259584.000000	19.827993
608263168.000000	19.773664
608266816.000000	19.992517
608270400.000000	20.233166
608273984.000000	20.460588
608277632.000000	20.707008
608281216.000000	20.856575
608284800.000000	20.971104
608288384.000000	21.217867
608291968.000000	21.320486
608295616.000000	21.013052
608299200.000000	20.518145
608302784.000000	19.924585
608306432.000000	19.619078
608310016.000000	19.618799
608313600.000000	19.641752
608317184.000000	19.775518
608320768.000000	20.030247
608324416.000000	20.431894
608328000.000000	20.751204
608331584.000000	20.860224
608335232.000000	20.812531
608338816.000000	20.603477
608342400.000000	20.505045
608345984.000000	20.427927
608349568.000000	20.236530
608353216.000000	19.784985
608356800.000000	19.714949
608360384.000000	20.083244
608364032.000000	20.410835
608367616.000000	20.895798
608371200.000000	21.288197
608374784.000000	21.426489
608378368.000000	21.440617
608382016.000000	21.304003
608385600.000000	21.244684
608389184.000000	21.058733
608392832.000000	20.890175
608396416.000000	20.718678
608400000.000000	20.773544
608403584.000000	20.889866
608407168.000000	20.893728
608410816.000000	20.964800
608414400.000000	21.147999
608417984.000000	21.381266
608421632.000000	21.606575
608425216.000000	21.773008
608428800.000000	21.727808
608432384.000000	20.967024
608435968.000000	20.446064
608439616.000000	20.281168
608443200.000000	20.209059
608446784.000000	20.355299
608450432.000000	20.519457
608454016.000000	20.585543
608457600.000000	20.636850
608461184.000000	20.798485
608464768.000000	21.148754
608468416.000000	21.530231
608472000.000000	21.531160
608475584.000000	21.198376
608479232.000000	21.019793
608482816.000000	20.931526
608486400.000000	20.911074
608489984.000000	20.852419
608493568.000000	20.777624
608497216.000000	20.662582
608500800.000000	20.602449
608504384.000000	20.641863
608508032.000000	20.741060
608511616.000000	20.968725
608515200.000000	21.224220
608518784.000000	21.310209
608522368.000000	21.227411
608526016.000000	21.169489
608529600.000000	20.923397
608533184.000000	20.586889
608536832.000000	20.444073
608540416.000000	20.299212
608544000.000000	20.316107
608547584.000000	20.371084
608551168.000000	20.448942
608554816.000000	20.608160
608558400.000000	20.922377
608561984.000000	21.237331
608565632.000000	21.235970
608569216.000000	20.942345
608572800.000000	20.791462
608576384.000000	20.742233
608579968.000000	20.605566
608583616.000000	20.725895
608587200.000000	20.899635
608590784.000000	21.007843
608594432.000000	20.993307
608598016.000000	20.990248
608601600.000000	21.139050
608605184.000000	21.319729
608608768.000000	21.448503
608612416.000000	21.492647
608616000.000000	21.399101
608619584.000000	20.996172
608623232.000000	20.819729
608626816.000000	20.762671
608630400.000000	20.881472
608633984.000000	21.124290
608637568.000000	21.103117
608641216.000000	21.126022
608644800.000000	21.547256
608648384.000000	21.990959
608652032.000000	22.167341
608655616.000000	22.015127
608659200.000000	21.430452
608662784.000000	20.948292
608666368.000000	20.714079
608670016.000000	20.498976
608673600.000000	20.526825
608677184.000000	20.712261
608680832.000000	21.015574
608684416.000000	21.357496
608688000.000000	21.474123
608691584.000000	21.456360
608695168.000000	21.472040
608698816.000000	21.372894
608702400.000000	21.051208
608705984.000000	21.082268
608709632.000000	20.905069
608713216.000000	20.779915
608716800.000000	20.455740
608720384.000000	20.348919
608723968.000000	20.417633
608727616.000000	20.509027
608731200.000000	20.743792
608734784.000000	21.238396
608738432.000000	21.710329
608742016.000000	21.877251
608745600.000000	21.473490
608749184.000000	21.190742
608752768.000000	21.125151
608756416.000000	20.713690
608760000.000000	20.309242
608763584.000000	20.187490
608767232.000000	19.992926
608770816.000000	19.850641
608774400.000000	20.012960
608777984.000000	20.403934
608781568.000000	20.799234
608785216.000000	21.129318
608788800.000000	20.978756
608792384.000000	20.967737
608796032.000000	20.861050
608799616.000000	20.671251
608803200.000000	20.595800
608806784.000000	20.538269
608810368.000000	20.512720
608814016.000000	20.635818
608817600.000000	20.695391
608821184.000000	20.915768
608824832.000000	21.181978
608828416.000000	21.333912
608832000.000000	21.397074
608835584.000000	21.517946
608839168.000000	21.504614
608842816.000000	21.209032
608846400.000000	20.833185
608849984.000000	20.488792
608853632.000000	20.494553
608857216.000000	20.693142
608860800.000000	20.653801
608864384.000000	20.693588
608867968.000000	20.980320
608871616.000000	21.333937
608875200.000000	21.442596
608878784.000000	21.452814
608882432.000000	21.415060
608886016.000000	21.106985
608889600.000000	20.867701
608893184.000000	20.644850
608896768.000000	20.547432
608900416.000000	20.130642
608904000.000000	19.919857
608907584.000000	20.025930
608911232.000000	20.245682
608914816.000000	20.722923
608918400.000000	21.301672
608921984.000000	21.301683
608925568.000000	21.115444
608929216.000000	21.267649
608932800.000000	21.316160
608936384.000000	21.275751
608940032.000000	21.030323
608943616.000000	20.359476
608947200.000000	20.217943
608950784.000000	20.545818
608954368.000000	20.713802
608958016.000000	20.869667
608961600.000000	21.212219
608965184.000000	21.426277
608968832.000000	21.281200
608972416.000000	21.276768
608976000.000000	21.158043
608979584.000000	20.996807
608983168.000000	20.703436
608986816.000000	20.683990
608990400.000000	20.369375
608993984.000000	20.248602
608997632.000000	20.381212
609001216.000000	20.752380
609004800.000000	21.287975
609008384.000000	21.730200
609011968.000000	21.298220
609015616.000000	20.562401
609019200.000000	20.577087
609022784.000000	20.366985
609026432.000000	20.400515
609030016.000000	20.479025
609033600.000000	20.598011
609037184.000000	20.662216
609040768.000000	20.995338
609044416.000000	21.400696
609048000.000000	21.721827
609051584.000000	21.766108
609055232.000000	21.369173
609058816.000000	21.044092
609062400.000000	20.984001
609065984.000000	20.721708
609069568.000000	20.418535
609073216.000000	20.457441
609076800.000000	20.639215
609080384.000000	20.586580
609084032.000000	20.640862
609087616.000000	20.924467
609091200.000000	21.398085
609094784.000000	21.625492
609098368.000000	21.474663
609102016.000000	21.052340
609105600.000000	21.089804
609109184.000000	20.944759
609112832.000000	20.719219
609116416.000000	20.664713
609120000.000000	20.879076
609123584.000000	20.937925
609127168.000000	21.080166
609130816.000000	21.271206
609134400.000000	21.500931
609137984.000000	21.552481
609141632.000000	21.605841
609145216.000000	21.830833
609148800.000000	21.632212
609152384.000000	21.368860
609155968.000000	21.078724
609159616.000000	20.848238
609163200.000000	20.730099
609166784.000000	20.755388
609170432.000000	20.434860
609174016.000000	20.467216
609177600.000000	20.848181
609181184.000000	21.345566
609184768.000000	21.542452
609188416.000000	21.411064
609192000.000000	21.198650
609195584.000000	21.054726
609199232.000000	20.839132
609202816.000000	20.553741
609206400.000000	20.743282
609209984.000000	21.022102
609213568.000000	21.045982
609217216.000000	21.031889
609220800.000000	21.042620
609224384.000000	21.266922
609228032.000000	21.429117
609231616.000000	21.279369
609235200.000000	20.935457
609238784.000000	20.719631
609242368.000000	20.696175
609246016.000000	20.430738
609249600.000000	20.290934
609253184.000000	20.738686
609256832.000000	21.025703
609260416.000000	21.114346
609264000.000000	21.157133
609267584.000000	21.200258
609271168.000000	21.229782
609274816.000000	21.173555
609278400.000000	21.005363
609281984.000000	20.927525
609285632.000000	20.899954
609289216.000000	20.870117
609292800.000000	20.993385
609296384.000000	21.107080
609299968.000000	21.007187
609303616.000000	20.883322
609307200.000000	20.727314
609310784.000000	20.649202
609314432.000000	20.973001
609318016.000000	21.393381
609321600.000000	21.552029
609325184.000000	21.475193
609328768.000000	21.121141
609332416.000000	20.847395
609336000.000000	20.691267
609339584.000000	21.153692
609343232.000000	21.476768
609346816.000000	21.415691
609350400.000000	21.178711
609353984.000000	21.203432
609357568.000000	21.231228
609361216.000000	21.425175
609364800.000000	21.580070
609368384.000000	21.316385
609372032.000000	21.029404
609375616.000000	20.940020
609379200.000000	20.951517
609382784.000000	20.997095
609386368.000000	21.126102
609390016.000000	21.156174
609393600.000000	21.328205
609397184.000000	21.493774
609400832.000000	21.687340
609404416.000000	21.865257
609408000.000000	21.690088
609411584.000000	21.402485
609415168.000000	21.146463
609418816.000000	21.061901
609422400.000000	21.154570
609425984.000000	21.599472
609429632.000000	22.012497
609433216.000000	21.819517
609436800.000000	20.705271
609440384.000000	20.232761
609443968.000000	20.234442
609447616.000000	20.398312
609451200.000000	20.613436
609454784.000000	20.814816
609458432.000000	21.040533
609462016.000000	21.160627
609465600.000000	21.249046
609469184.000000	21.298075
609472768.000000	20.952065
609476416.000000	20.629290
609480000.000000	20.433126
609483584.000000	20.663517
609487232.000000	20.775871
609490816.000000	20.947083
609494400.000000	21.200237
609497984.000000	21.286343
609501568.000000	21.238237
609505216.000000	21.175976
609508800.000000	21.195511
609512384.000000	21.245462
609516032.000000	21.594318
609519616.000000	21.675076
609523200.000000	21.200287
609526784.000000	20.744680
609530368.000000	20.511257
609534016.000000	20.599323
609537600.000000	20.831184
609541184.000000	21.071266
609544832.000000	21.119339
609548416.000000	21.038542
609552000.000000	21.085783
609555584.000000	21.386599
609559168.000000	21.271578
609562816.000000	21.103725
609566400.000000	20.917063
609569984.000000	20.764870
609573632.000000	20.644684
609577216.000000	20.522160
609580800.000000	20.642927
609584384.000000	20.908756
609587968.000000	21.134686
609591616.000000	21.249252
609595200.000000	21.355997
609598784.000000	21.345636
609602432.000000	21.238045
609606016.000000	21.264297
609609600.000000	21.299356
609613184.000000	21.095081
609616768.000000	20.713074
609620416.000000	20.513124
609624000.000000	20.545572
609627584.000000	20.623920
609631232.000000	20.614748
609634816.000000	20.592115
609638400.000000	20.598072
609641984.000000	20.670301
609645568.000000	20.840050
609649216.000000	20.974672
609652800.000000	20.937099
609656384.000000	20.852907
609660032.000000	20.826431
609663616.000000	20.961063
609667200.000000	20.995369
609670784.000000	20.880381
609674368.000000	21.025572
609678016.000000	21.147640
609681600.000000	21.205536
609685184.000000	21.189531
609688832.000000	21.321571
609692416.000000	21.473783
609696000.000000	21.490486
609699584.000000	21.392723
609703168.000000	21.159266
609706816.000000	20.882637
609710400.000000	20.833822
609713984.000000	20.862579
609717632.000000	20.864470
609721216.000000	20.771917
609724800.000000	20.626989
609728384.000000	20.688831
609731968.000000	20.780338
609735616.000000	20.760328
609739200.000000	20.720076
609742784.000000	20.605764
609746432.000000	20.555862
609750016.000000	20.513876
609753600.000000	20.509052
609757184.000000	20.629772
609760768.000000	20.800816
609764416.000000	20.925180
609768000.000000	21.141531
609771584.000000	21.385057
609775232.000000	21.471777
609778816.000000	21.508179
609782400.000000	21.428576
609785984.000000	21.334196
609789568.000000	21.241856
609793216.000000	21.095570
609796800.000000	20.952942
609800384.000000	20.914387
609804032.000000	20.982124
609807616.000000	21.089001
609811200.000000	21.099020
609814784.000000	20.963629
609818368.000000	20.816189
609822016.000000	20.643814
609825600.000000	20.565628
609829184.000000	20.629921
609832832.000000	20.780540
609836416.000000	20.904205
609840000.000000	20.887499
609843584.000000	20.820005
609847168.000000	20.787436
609850816.000000	20.904539
609854400.000000	21.209551
609857984.000000	21.487347
609861632.000000	21.556719
609865216.000000	21.511063
609868800.000000	21.463030
609872384.000000	21.422773
609875968.000000	21.405249
609879616.000000	21.366541
609883200.000000	21.134192
609886784.000000	20.424599
609890432.000000	20.206331
609894016.000000	20.388227
609897600.000000	20.887613
609901184.000000	21.461039
609904768.000000	21.537582
609908416.000000	21.258364
609912000.000000	20.933830
609915584.000000	20.616858
609919232.000000	20.577404
609922816.000000	20.633558
609926400.000000	20.693441
609929984.000000	20.728926
609933568.000000	20.726137
609937216.000000	20.806635
609940800.000000	20.897642
609944384.000000	21.036608
609948032.000000	21.198385
609951616.000000	21.338634
609955200.000000	21.486874
609958784.000000	21.440886
609962368.000000	21.173159
609966016.000000	21.057423
609969600.000000	20.932514
609973184.000000	20.769096
609976832.000000	20.516188
609980416.000000	20.481064
609984000.000000	20.592539
609987584.000000	20.938477
609991168.000000	21.308409
609994816.000000	21.395693
609998400.000000	21.265305
610001984.000000	21.089375
610005632.000000	20.938971
610009216.000000	20.973196
610012800.000000	20.948820
610016384.000000	20.895849
610019968.000000	20.991983
610023616.000000	21.273296
610027200.000000	21.429420
610030784.000000	21.551003
610034432.000000	21.693756
610038016.000000	21.626081
610041600.000000	21.442341
610045184.000000	21.179199
610048768.000000	21.301968
610052416.000000	21.429485
610056000.000000	21.397728
610059584.000000	21.052092
610063232.000000	20.598585
610066816.000000	20.586243
