Title=potential temperature from YAEYAMA2 Test Case

Legend=(s_rho, eta_rho, xi_rho) = (-0.1, 23.9666, 123.603)
ocean_time (seconds since 2000-01-01 00:00:00)	temp (Celsius)
566557184.000000	23.942165
566560768.000000	23.932261
566564416.000000	23.916101
566568000.000000	23.933237
566571584.000000	23.925777
566575232.000000	23.890539
566578816.000000	23.895054
566582400.000000	23.937634
566585984.000000	23.911394
566589568.000000	23.878334
566593216.000000	23.873934
566596800.000000	23.864088
566600384.000000	23.813656
566604032.000000	23.778214
566607616.000000	23.745167
566611200.000000	23.720364
566614784.000000	23.756115
566618368.000000	23.811062
566622016.000000	23.836700
566625600.000000	23.900297
566629184.000000	23.993666
566632832.000000	24.004496
566636416.000000	24.021238
566640000.000000	24.104723
566643584.000000	24.079041
566647168.000000	24.049114
566650816.000000	24.030777
566654400.000000	24.065718
566657984.000000	24.060736
566661632.000000	24.037500
566665216.000000	24.019499
566668800.000000	24.015985
566672384.000000	24.020168
566675968.000000	24.020596
566679616.000000	24.010874
566683200.000000	23.978273
566686784.000000	23.926037
566690432.000000	23.906973
566694016.000000	23.894663
566697600.000000	23.866062
566701184.000000	23.887678
566704768.000000	23.924459
566708416.000000	23.905964
566712000.000000	23.843725
566715584.000000	23.803406
566719232.000000	23.929256
566722816.000000	23.947750
566726400.000000	23.955276
566729984.000000	23.927048
566733568.000000	23.931110
566737216.000000	23.937899
566740800.000000	23.873220
566744384.000000	23.797729
566748032.000000	23.769287
566751616.000000	23.784853
566755200.000000	23.809671
566758784.000000	23.844725
566762368.000000	23.861328
566766016.000000	23.860270
566769600.000000	23.842508
566773184.000000	23.817991
566776832.000000	23.831749
566780416.000000	23.813681
566784000.000000	23.814209
566787584.000000	23.839975
566791168.000000	23.842682
566794816.000000	23.846916
566798400.000000	23.842539
566801984.000000	23.842184
566805632.000000	23.827393
566809216.000000	23.809731
566812800.000000	23.795626
566816384.000000	23.786667
566819968.000000	23.829592
566823616.000000	23.942234
566827200.000000	24.012962
566830784.000000	24.105633
566834432.000000	24.136345
566838016.000000	24.160633
566841600.000000	24.168655
566845184.000000	24.157547
566848768.000000	24.143435
566852416.000000	24.131920
566856000.000000	24.097279
566859584.000000	24.079563
566863232.000000	24.059023
566866816.000000	24.052258
566870400.000000	24.050079
566873984.000000	24.024042
566877568.000000	24.018045
566881216.000000	24.040899
566884800.000000	24.085991
566888384.000000	24.137827
566892032.000000	24.176535
566895616.000000	24.191166
566899200.000000	24.190905
566902784.000000	24.186916
566906368.000000	24.191591
566910016.000000	24.198727
566913600.000000	24.197653
566917184.000000	24.194603
566920832.000000	24.187943
566924416.000000	24.180542
566928000.000000	24.171881
566931584.000000	24.157488
566935168.000000	24.136051
566938816.000000	24.116673
566942400.000000	24.110312
566945984.000000	24.110460
566949632.000000	24.104597
566953216.000000	24.106968
566956800.000000	24.073170
566960384.000000	24.069296
566963968.000000	24.055037
566967616.000000	24.049500
566971200.000000	24.052807
566974784.000000	24.052719
566978432.000000	24.063066
566982016.000000	24.072239
566985600.000000	24.065477
566989184.000000	24.048986
566992768.000000	24.043127
566996416.000000	24.032333
567000000.000000	24.027672
567003584.000000	24.029753
567007232.000000	24.051758
567010816.000000	24.087273
567014400.000000	24.090611
567017984.000000	24.084097
567021568.000000	24.065617
567025216.000000	24.067123
567028800.000000	24.072741
567032384.000000	24.110182
567036032.000000	24.084480
567039616.000000	24.023371
567043200.000000	24.001234
567046784.000000	23.980932
567050368.000000	23.973648
567054016.000000	23.978695
567057600.000000	23.991066
567061184.000000	24.001009
567064832.000000	24.020401
567068416.000000	24.037199
567072000.000000	24.043999
567075584.000000	24.014793
567079168.000000	23.937531
567082816.000000	23.875162
567086400.000000	23.840267
567089984.000000	23.834316
567093632.000000	23.870653
567097216.000000	23.906744
567100800.000000	23.946825
567104384.000000	23.991850
567107968.000000	24.064945
567111616.000000	24.066832
567115200.000000	24.029793
567118784.000000	23.993345
567122432.000000	23.896347
567126016.000000	23.852268
567129600.000000	23.880083
567133184.000000	23.832615
567136768.000000	23.841887
567140416.000000	23.946022
567144000.000000	24.018921
567147584.000000	24.059467
567151232.000000	24.081686
567154816.000000	24.142632
567158400.000000	24.146851
567161984.000000	24.107574
567165568.000000	24.095554
567169216.000000	24.125557
567172800.000000	24.165121
567176384.000000	24.161020
567180032.000000	24.138195
567183616.000000	24.132627
567187200.000000	24.109972
567190784.000000	24.081947
567194368.000000	24.108618
567198016.000000	24.120098
567201600.000000	24.128389
567205184.000000	24.127710
567208832.000000	24.097023
567212416.000000	24.057877
567216000.000000	24.020311
567219584.000000	23.999691
567223168.000000	24.019884
567226816.000000	24.037876
567230400.000000	24.095732
567233984.000000	24.145805
567237632.000000	24.194546
567241216.000000	24.201519
567244800.000000	24.190367
567248384.000000	24.177469
567251968.000000	24.166550
567255616.000000	24.152445
567259200.000000	24.145895
567262784.000000	24.142666
567266432.000000	24.133026
567270016.000000	24.146376
567273600.000000	24.140083
567277184.000000	24.145269
567280768.000000	24.156567
567284416.000000	24.168297
567288000.000000	24.175156
567291584.000000	24.159264
567295232.000000	24.145721
567298816.000000	24.134293
567302400.000000	24.120415
567305984.000000	24.120197
567309568.000000	24.114227
567313216.000000	24.109083
567316800.000000	24.116608
567320384.000000	24.127779
567324032.000000	24.130083
567327616.000000	24.142336
567331200.000000	24.138571
567334784.000000	24.125927
567338368.000000	24.110342
567342016.000000	24.054237
567345600.000000	23.941902
567349184.000000	23.959280
567352832.000000	23.980038
567356416.000000	23.984070
567360000.000000	24.012539
567363584.000000	24.044258
567367168.000000	24.043510
567370816.000000	24.036892
567374400.000000	24.037174
567377984.000000	24.032070
567381632.000000	24.013298
567385216.000000	24.004921
567388800.000000	23.993423
567392384.000000	23.973576
567395968.000000	23.932339
567399616.000000	23.923426
567403200.000000	24.069056
567406784.000000	24.088371
567410432.000000	24.069490
567414016.000000	24.031483
567417600.000000	23.959911
567421184.000000	24.012793
567424768.000000	24.061054
567428416.000000	24.007250
567432000.000000	23.981371
567435584.000000	23.946753
567439232.000000	23.952045
567442816.000000	23.989246
567446400.000000	23.976746
567449984.000000	23.967440
567453568.000000	23.955175
567457216.000000	23.947964
567460800.000000	23.919975
567464384.000000	23.890518
567468032.000000	23.871475
567471616.000000	23.868223
567475200.000000	23.866526
567478784.000000	23.860680
567482368.000000	23.855574
567486016.000000	23.859245
567489600.000000	23.868931
567493184.000000	23.884804
567496832.000000	23.894503
567500416.000000	23.901644
567504000.000000	23.901115
567507584.000000	23.888956
567511168.000000	23.877666
567514816.000000	23.876877
567518400.000000	23.876879
567521984.000000	23.859419
567525632.000000	23.842417
567529216.000000	23.829624
567532800.000000	23.812910
567536384.000000	23.808271
567539968.000000	23.805973
567543616.000000	23.804764
567547200.000000	23.798584
567550784.000000	23.790686
567554432.000000	23.781193
567558016.000000	23.775366
567561600.000000	23.770548
567565184.000000	23.764776
567568768.000000	23.756884
567572416.000000	23.748585
567576000.000000	23.753059
567579584.000000	23.758886
567583232.000000	23.763603
567586816.000000	23.767141
567590400.000000	23.759096
567593984.000000	23.750418
567597568.000000	23.743538
567601216.000000	23.736660
567604800.000000	23.727266
567608384.000000	23.719500
567612032.000000	23.714848
567615616.000000	23.707884
567619200.000000	23.700100
567622784.000000	23.693512
567626368.000000	23.691204
567630016.000000	23.686520
567633600.000000	23.677732
567637184.000000	23.672876
567640832.000000	23.667629
567644416.000000	23.666376
567648000.000000	23.665285
567651584.000000	23.667221
567655168.000000	23.672815
567658816.000000	23.678247
567662400.000000	23.684946
567665984.000000	23.693867
567669632.000000	23.699699
567673216.000000	23.687214
567676800.000000	23.663412
567680384.000000	23.639446
567683968.000000	23.630152
567687616.000000	23.623808
567691200.000000	23.615431
567694784.000000	23.606798
567698432.000000	23.597071
567702016.000000	23.587975
567705600.000000	23.576714
567709184.000000	23.564035
567712768.000000	23.550398
567716416.000000	23.540926
567720000.000000	23.522200
567723584.000000	23.517546
567727232.000000	23.515129
567730816.000000	23.508713
567734400.000000	23.530140
567737984.000000	23.554661
567741568.000000	23.561735
567745216.000000	23.562763
567748800.000000	23.563837
567752384.000000	23.572647
567756032.000000	23.599129
567759616.000000	23.599592
567763200.000000	23.588444
567766784.000000	23.582750
567770368.000000	23.581266
567774016.000000	23.582489
567777600.000000	23.581436
567781184.000000	23.570349
567784832.000000	23.547724
567788416.000000	23.523678
567792000.000000	23.498701
567795584.000000	23.474735
567799168.000000	23.461863
567802816.000000	23.412130
567806400.000000	23.361259
567809984.000000	23.385672
567813632.000000	23.470098
567817216.000000	23.517553
567820800.000000	23.529848
567824384.000000	23.542370
567827968.000000	23.561707
567831616.000000	23.574160
567835200.000000	23.587074
567838784.000000	23.627573
567842432.000000	23.661489
567846016.000000	23.668558
567849600.000000	23.663137
567853184.000000	23.651264
567856768.000000	23.639013
567860416.000000	23.631437
567864000.000000	23.619747
567867584.000000	23.606558
567871232.000000	23.574724
567874816.000000	23.510729
567878400.000000	23.484228
567881984.000000	23.435028
567885568.000000	23.352358
567889216.000000	23.484547
567892800.000000	23.594213
567896384.000000	23.595362
567900032.000000	23.618124
567903616.000000	23.621670
567907200.000000	23.618504
567910784.000000	23.622005
567914368.000000	23.604473
567918016.000000	23.574541
567921600.000000	23.602879
567925184.000000	23.607925
567928832.000000	23.632595
567932416.000000	23.649204
567936000.000000	23.748018
567939584.000000	23.767004
567943168.000000	23.737562
567946816.000000	23.716373
567950400.000000	23.694361
567953984.000000	23.672062
567957632.000000	23.607649
567961216.000000	23.532917
567964800.000000	23.467346
567968384.000000	23.408205
567971968.000000	23.352188
567975616.000000	23.274225
567979200.000000	23.503447
567982784.000000	23.584929
567986432.000000	23.593586
567990016.000000	23.584753
567993600.000000	23.568226
567997184.000000	23.548601
568000768.000000	23.518461
568004416.000000	23.478264
568008000.000000	23.442142
568011584.000000	23.418791
568015232.000000	23.384546
568018816.000000	23.371147
568022400.000000	23.372490
568025984.000000	23.406502
568029568.000000	23.426996
568033216.000000	23.415203
568036800.000000	23.406326
568040384.000000	23.399338
568044032.000000	23.385691
568047616.000000	23.345484
568051200.000000	23.280293
568054784.000000	23.222466
568058368.000000	23.189785
568062016.000000	23.212643
568065600.000000	23.307470
568069184.000000	23.384737
568072832.000000	23.371613
568076416.000000	23.384901
568080000.000000	23.390757
568083584.000000	23.383898
568087168.000000	23.376671
568090816.000000	23.365540
568094400.000000	23.347940
568097984.000000	23.312796
568101632.000000	23.362938
568105216.000000	23.399067
568108800.000000	23.413155
568112384.000000	23.398024
568115968.000000	23.384827
568119616.000000	23.373367
568123200.000000	23.354849
568126784.000000	23.329758
568130432.000000	23.312729
568134016.000000	23.286205
568137600.000000	23.239290
568141184.000000	23.195452
568144768.000000	23.190283
568148416.000000	23.192190
568152000.000000	23.080145
568155584.000000	22.925779
568159232.000000	22.952444
568162816.000000	23.233612
568166400.000000	23.225159
568169984.000000	23.221188
568173568.000000	23.225815
568177216.000000	23.224051
568180800.000000	23.261974
568184384.000000	23.296608
568188032.000000	23.292465
568191616.000000	23.360285
568195200.000000	23.464375
568198784.000000	23.358435
568202368.000000	23.226465
568206016.000000	23.319727
568209600.000000	23.322680
568213184.000000	23.401279
568216832.000000	23.397558
568220416.000000	23.391243
568224000.000000	23.371250
568227584.000000	23.370356
568231168.000000	23.317339
568234816.000000	23.299582
568238400.000000	23.339470
568241984.000000	23.295256
568245632.000000	23.334641
568249216.000000	23.292528
568252800.000000	23.283298
568256384.000000	23.295630
568259968.000000	23.293690
568263616.000000	23.288935
568267200.000000	23.295670
568270784.000000	23.325251
568274432.000000	23.370312
568278016.000000	23.477028
568281600.000000	23.476465
568285184.000000	23.439117
568288768.000000	23.339901
568292416.000000	23.337214
568296000.000000	23.403521
568299584.000000	23.385366
568303232.000000	23.385822
568306816.000000	23.386621
568310400.000000	23.387695
568313984.000000	23.391981
568317568.000000	23.424898
568321216.000000	23.448332
568324800.000000	23.446756
568328384.000000	23.380711
568332032.000000	23.359337
568335616.000000	23.379313
568339200.000000	23.407209
568342784.000000	23.390522
568346368.000000	23.429474
568350016.000000	23.497269
568353600.000000	23.572422
568357184.000000	23.642204
568360832.000000	23.657261
568364416.000000	23.736998
568368000.000000	23.730598
568371584.000000	23.715223
568375168.000000	23.658741
568378816.000000	23.635160
568382400.000000	23.632465
568385984.000000	23.584448
568389632.000000	23.611708
568393216.000000	23.612793
568396800.000000	23.599066
568400384.000000	23.592691
568403968.000000	23.613342
568407616.000000	23.613708
568411200.000000	23.601122
568414784.000000	23.570763
568418432.000000	23.529055
568422016.000000	23.503479
568425600.000000	23.495756
568429184.000000	23.468409
568432768.000000	23.449673
568436416.000000	23.443785
568440000.000000	23.433960
568443584.000000	23.428253
568447232.000000	23.426888
568450816.000000	23.423727
568454400.000000	23.432467
568457984.000000	23.447556
568461568.000000	23.451731
568465216.000000	23.454750
568468800.000000	23.431210
568472384.000000	23.418453
568476032.000000	23.445354
568479616.000000	23.477816
568483200.000000	23.476473
568486784.000000	23.472710
568490368.000000	23.471239
568494016.000000	23.467670
568497600.000000	23.460819
568501184.000000	23.457981
568504832.000000	23.456535
568508416.000000	23.446344
568512000.000000	23.425009
568515584.000000	23.419056
568519168.000000	23.424185
568522816.000000	23.429302
568526400.000000	23.423983
568529984.000000	23.418678
568533632.000000	23.413721
568537216.000000	23.407146
568540800.000000	23.397074
568544384.000000	23.386900
568547968.000000	23.373398
568551616.000000	23.355562
568555200.000000	23.328671
568558784.000000	23.304853
568562432.000000	23.283800
568566016.000000	23.272900
568569600.000000	23.269249
568573184.000000	23.260998
568576768.000000	23.249708
568580416.000000	23.248299
568584000.000000	23.266432
568587584.000000	23.267717
568591232.000000	23.255499
568594816.000000	23.256021
568598400.000000	23.272440
568601984.000000	23.252134
568605568.000000	23.248058
568609216.000000	23.251083
568612800.000000	23.257000
568616384.000000	23.258667
568620032.000000	23.262173
568623616.000000	23.262793
568627200.000000	23.256884
568630784.000000	23.248638
568634368.000000	23.233561
568638016.000000	23.228117
568641600.000000	23.221926
568645184.000000	23.213617
568648832.000000	23.204138
568652416.000000	23.193508
568656000.000000	23.169502
568659584.000000	23.124233
568663168.000000	23.082670
568666816.000000	23.159843
568670400.000000	23.220131
568673984.000000	23.241491
568677632.000000	23.261765
568681216.000000	23.271379
568684800.000000	23.269920
568688384.000000	23.266291
568691968.000000	23.253445
568695616.000000	23.215748
568699200.000000	23.192127
568702784.000000	23.214132
568706432.000000	23.165001
568710016.000000	23.164381
568713600.000000	23.215330
568717184.000000	23.195316
568720768.000000	23.177958
568724416.000000	23.159361
568728000.000000	23.142429
568731584.000000	23.125797
568735232.000000	23.117580
568738816.000000	23.116697
568742400.000000	23.114082
568745984.000000	23.117105
568749568.000000	23.114780
568753216.000000	23.092627
568756800.000000	23.066454
568760384.000000	23.066299
568764032.000000	23.104847
568767616.000000	23.136513
568771200.000000	23.137447
568774784.000000	23.123373
568778368.000000	23.101839
568782016.000000	23.079674
568785600.000000	23.056738
568789184.000000	23.023405
568792832.000000	22.998920
568796416.000000	22.972696
568800000.000000	22.945087
568803584.000000	22.924631
568807168.000000	22.914690
568810816.000000	22.913530
568814400.000000	22.921507
568817984.000000	22.931332
568821632.000000	22.933048
568825216.000000	22.929459
568828800.000000	22.914259
568832384.000000	22.900648
568835968.000000	22.879889
568839616.000000	22.861874
568843200.000000	22.849199
568846784.000000	22.844835
568850432.000000	22.833490
568854016.000000	22.803989
568857600.000000	22.792231
568861184.000000	22.809374
568864768.000000	22.856773
568868416.000000	22.899500
568872000.000000	22.899075
568875584.000000	22.891014
568879232.000000	22.890606
568882816.000000	22.886999
568886400.000000	22.869473
568889984.000000	22.853004
568893568.000000	22.829575
568897216.000000	22.811762
568900800.000000	22.821213
568904384.000000	22.823788
568908032.000000	22.810699
568911616.000000	22.803324
568915200.000000	22.802862
568918784.000000	22.795599
568922368.000000	22.784742
568926016.000000	22.773119
568929600.000000	22.759972
568933184.000000	22.730728
568936832.000000	22.701246
568940416.000000	22.671835
568944000.000000	22.652798
568947584.000000	22.643787
568951168.000000	22.638535
568954816.000000	22.634268
568958400.000000	22.628046
568961984.000000	22.625177
568965632.000000	22.615643
568969216.000000	22.599691
568972800.000000	22.583485
568976384.000000	22.567133
568979968.000000	22.552889
568983616.000000	22.538979
568987200.000000	22.524672
568990784.000000	22.512445
568994432.000000	22.500923
568998016.000000	22.496027
569001600.000000	22.489895
569005184.000000	22.478830
569008768.000000	22.458944
569012416.000000	22.437920
569016000.000000	22.421879
569019584.000000	22.407267
569023232.000000	22.394810
569026816.000000	22.383205
569030400.000000	22.377089
569033984.000000	22.371206
569037568.000000	22.364126
569041216.000000	22.359102
569044800.000000	22.353842
569048384.000000	22.355213
569052032.000000	22.362820
569055616.000000	22.360601
569059200.000000	22.353886
569062784.000000	22.346979
569066368.000000	22.337738
569070016.000000	22.326244
569073600.000000	22.314749
569077184.000000	22.302746
569080832.000000	22.291353
569084416.000000	22.283623
569088000.000000	22.275717
569091584.000000	22.273214
569095168.000000	22.270588
569098816.000000	22.261675
569102400.000000	22.242867
569105984.000000	22.233778
569109632.000000	22.224001
569113216.000000	22.216873
569116800.000000	22.212797
569120384.000000	22.209444
569123968.000000	22.211042
569127616.000000	22.215307
569131200.000000	22.227352
569134784.000000	22.228670
569138432.000000	22.225172
569142016.000000	22.213089
569145600.000000	22.200426
569149184.000000	22.189825
569152768.000000	22.188633
569156416.000000	22.185179
569160000.000000	22.175085
569163584.000000	22.164717
569167232.000000	22.155039
569170816.000000	22.150415
569174400.000000	22.147966
569177984.000000	22.153368
569181568.000000	22.159655
569185216.000000	22.152458
569188800.000000	22.138102
569192384.000000	22.120487
569196032.000000	22.110521
569199616.000000	22.100231
569203200.000000	22.094185
569206784.000000	22.103481
569210368.000000	22.110510
569214016.000000	22.119574
569217600.000000	22.139660
569221184.000000	22.181278
569224832.000000	22.272249
569228416.000000	22.400881
569232000.000000	22.316940
569235584.000000	22.104221
569239168.000000	22.126442
569242816.000000	22.100523
569246400.000000	22.044004
569249984.000000	22.036234
569253632.000000	22.053640
569257216.000000	22.061028
569260800.000000	22.056173
569264384.000000	22.046900
569267968.000000	22.033367
569271616.000000	22.023554
569275200.000000	22.019321
569278784.000000	22.013935
569282432.000000	21.985132
569286016.000000	22.088844
569289600.000000	22.112036
569293184.000000	22.182533
569296768.000000	22.193235
569300416.000000	22.217325
569304000.000000	22.250797
569307584.000000	22.247507
569311232.000000	22.300179
569314816.000000	22.235075
569318400.000000	22.188269
569321984.000000	22.224581
569325568.000000	22.198320
569329216.000000	22.176151
569332800.000000	22.152252
569336384.000000	22.124306
569340032.000000	22.097591
569343616.000000	22.078068
569347200.000000	22.064501
569350784.000000	22.062101
569354368.000000	22.060799
569358016.000000	22.051701
569361600.000000	22.036066
569365184.000000	22.013580
569368832.000000	22.021200
569372416.000000	22.250135
569376000.000000	22.182907
569379584.000000	22.236923
569383168.000000	22.287355
569386816.000000	22.265495
569390400.000000	22.243599
569393984.000000	22.223721
569397632.000000	22.209936
569401216.000000	22.151541
569404800.000000	22.104393
569408384.000000	22.068714
569411968.000000	22.023975
569415616.000000	22.009129
569419200.000000	21.991238
569422784.000000	22.136219
569426432.000000	22.144547
569430016.000000	22.096720
569433600.000000	22.036512
569437184.000000	21.996738
569440768.000000	21.991741
569444416.000000	21.973667
569448000.000000	21.949354
569451584.000000	21.944252
569455232.000000	21.932201
569458816.000000	21.925926
569462400.000000	21.958511
569465984.000000	22.037899
569469568.000000	21.968136
569473216.000000	21.944479
569476800.000000	21.902889
569480384.000000	21.907824
569484032.000000	21.945961
569487616.000000	21.941019
569491200.000000	21.951481
569494784.000000	22.117914
569498368.000000	22.052307
569502016.000000	21.959751
569505600.000000	21.913616
569509184.000000	22.010450
569512832.000000	22.095812
569516416.000000	22.075485
569520000.000000	22.114174
569523584.000000	22.159195
569527168.000000	22.206556
569530816.000000	22.212261
569534400.000000	22.169714
569537984.000000	22.132874
569541632.000000	22.086943
569545216.000000	22.139988
569548800.000000	22.148634
569552384.000000	22.135015
569555968.000000	21.959812
569559616.000000	21.942198
569563200.000000	22.189514
569566784.000000	21.976801
569570432.000000	21.826229
569574016.000000	21.725183
569577600.000000	21.716318
569581184.000000	21.899717
569584768.000000	21.838724
569588416.000000	21.754089
569592000.000000	21.858896
569595584.000000	22.033182
569599232.000000	21.800814
569602816.000000	22.318981
569606400.000000	22.137152
569609984.000000	22.260916
569613568.000000	22.210421
569617216.000000	22.081421
569620800.000000	21.981251
569624384.000000	21.898981
569628032.000000	21.956547
569631616.000000	21.926428
569635200.000000	21.844177
569638784.000000	21.870346
569642368.000000	21.884407
569646016.000000	21.970074
569649600.000000	22.121449
569653184.000000	22.059599
569656832.000000	22.043604
569660416.000000	22.143475
569664000.000000	22.177044
569667584.000000	22.007387
569671168.000000	21.983486
569674816.000000	22.113747
569678400.000000	22.393972
569681984.000000	22.210415
569685632.000000	21.959192
569689216.000000	22.542097
569692800.000000	22.304619
569696384.000000	22.174889
569699968.000000	22.120920
569703616.000000	22.199671
569707200.000000	22.409948
569710784.000000	22.376406
569714432.000000	22.272785
569718016.000000	22.144062
569721600.000000	22.287203
569725184.000000	22.099312
569728768.000000	22.340715
569732416.000000	22.717360
569736000.000000	22.664133
569739584.000000	22.464334
569743232.000000	22.301615
569746816.000000	22.209887
569750400.000000	22.154999
569753984.000000	22.091047
569757568.000000	22.081509
569761216.000000	22.242359
569764800.000000	22.452265
569768384.000000	22.603643
569772032.000000	22.433517
569775616.000000	22.253866
569779200.000000	22.374729
569782784.000000	22.643929
569786368.000000	22.722614
569790016.000000	22.657337
569793600.000000	22.669092
569797184.000000	22.462578
569800832.000000	22.273573
569804416.000000	22.235405
569808000.000000	22.189875
569811584.000000	22.304998
569815168.000000	22.629082
569818816.000000	22.462772
569822400.000000	22.594742
569825984.000000	22.652821
569829632.000000	22.665232
569833216.000000	22.565121
569836800.000000	22.452415
569840384.000000	22.356462
569843968.000000	22.275805
569847616.000000	22.228836
569851200.000000	22.333946
569854784.000000	22.607014
569858432.000000	22.856348
569862016.000000	22.648058
569865600.000000	22.944313
569869184.000000	22.894547
569872768.000000	23.286001
569876416.000000	23.397167
569880000.000000	23.040440
569883584.000000	22.957422
569887232.000000	22.988350
569890816.000000	22.991693
569894400.000000	22.821859
569897984.000000	22.697987
569901568.000000	22.810915
569905216.000000	22.760149
569908800.000000	22.726812
569912384.000000	22.770601
569916032.000000	22.664326
569919616.000000	22.628136
569923200.000000	22.556360
569926784.000000	22.377766
569930368.000000	22.277342
569934016.000000	22.367912
569937600.000000	22.291878
569941184.000000	22.257113
569944832.000000	22.243980
569948416.000000	22.116184
569952000.000000	22.120924
569955584.000000	22.333294
569959168.000000	22.831554
569962816.000000	22.760855
569966400.000000	22.805878
569969984.000000	22.826925
569973632.000000	22.752838
569977216.000000	22.608229
569980800.000000	22.563587
569984384.000000	22.550585
569987968.000000	22.493359
569991616.000000	22.381807
569995200.000000	22.338535
569998784.000000	22.343031
570002432.000000	22.324545
570006016.000000	22.421291
570009600.000000	22.397287
570013184.000000	22.306099
570016768.000000	21.939123
570020416.000000	21.838831
570024000.000000	21.845901
570027584.000000	21.844831
570031232.000000	21.948446
570034816.000000	22.080246
570038400.000000	22.220064
570041984.000000	22.621788
570045568.000000	22.498205
570049216.000000	22.759462
570052800.000000	22.705517
570056384.000000	22.829367
570060032.000000	22.745390
570063616.000000	22.812391
570067200.000000	22.853828
570070784.000000	22.849751
570074368.000000	22.931120
570078016.000000	22.867407
570081600.000000	22.672607
570085184.000000	22.868666
570088832.000000	23.074966
570092416.000000	23.130884
570096000.000000	23.056307
570099584.000000	22.957893
570103168.000000	22.862654
570106816.000000	22.804302
570110400.000000	22.751133
570113984.000000	22.695375
570117632.000000	22.626244
570121216.000000	22.582991
570124800.000000	22.549074
570128384.000000	22.495810
570131968.000000	22.661730
570135616.000000	22.701723
570139200.000000	22.614782
570142784.000000	22.702761
570146432.000000	22.845465
570150016.000000	22.686750
570153600.000000	22.467146
570157184.000000	22.382587
570160768.000000	22.473257
570164416.000000	22.679768
570168000.000000	22.906950
570171584.000000	22.931131
570175232.000000	23.127550
570178816.000000	23.092430
570182400.000000	22.974415
570185984.000000	22.711409
570189568.000000	22.541782
570193216.000000	22.502041
570196800.000000	22.434521
570200384.000000	22.272015
570204032.000000	22.187891
570207616.000000	22.223516
570211200.000000	22.800903
570214784.000000	22.982664
570218368.000000	22.905302
570222016.000000	22.916420
570225600.000000	23.010012
570229184.000000	23.147749
570232832.000000	23.056601
570236416.000000	22.929974
570240000.000000	22.735722
570243584.000000	22.363317
570247168.000000	22.514418
570250816.000000	22.835640
570254400.000000	22.863144
570257984.000000	23.516777
570261632.000000	23.438120
570265216.000000	23.637247
570268800.000000	23.634920
570272384.000000	23.617725
570275968.000000	23.585190
570279616.000000	23.534206
570283200.000000	23.411354
570286784.000000	23.289640
570290432.000000	23.307461
570294016.000000	23.222162
570297600.000000	23.283201
570301184.000000	23.440037
570304768.000000	23.523613
570308416.000000	23.551207
570312000.000000	23.449581
570315584.000000	23.303810
570319232.000000	23.174828
570322816.000000	23.012501
570326400.000000	22.812677
570329984.000000	22.613729
570333568.000000	22.502855
570337216.000000	22.296301
570340800.000000	22.235630
570344384.000000	22.497150
570348032.000000	22.899027
570351616.000000	23.157818
570355200.000000	23.246067
570358784.000000	23.097368
570362368.000000	22.984531
570366016.000000	23.073360
570369600.000000	22.859779
570373184.000000	22.628204
570376832.000000	22.345360
570380416.000000	22.265039
570384000.000000	22.314737
570387584.000000	22.119797
570391168.000000	22.105362
570394816.000000	22.566126
570398400.000000	22.826193
570401984.000000	22.547865
570405632.000000	22.829134
570409216.000000	22.769737
570412800.000000	22.704767
570416384.000000	22.613317
570419968.000000	22.366161
570423616.000000	22.284966
570427200.000000	22.240278
570430784.000000	22.198837
570434432.000000	22.495329
570438016.000000	22.647499
570441600.000000	22.593172
570445184.000000	22.513536
570448768.000000	22.425518
570452416.000000	22.305529
570456000.000000	22.225185
570459584.000000	22.168211
570463232.000000	22.105461
570466816.000000	22.026979
570470400.000000	21.875278
570473984.000000	21.825958
570477568.000000	21.825129
570481216.000000	21.848824
570484800.000000	21.874241
570488384.000000	21.869551
570492032.000000	21.868698
570495616.000000	21.958900
570499200.000000	22.026449
570502784.000000	21.994764
570506368.000000	21.936604
570510016.000000	21.899652
570513600.000000	21.892431
570517184.000000	21.933865
570520832.000000	21.965305
570524416.000000	22.002497
570528000.000000	22.023247
570531584.000000	22.015459
570535168.000000	22.017239
570538816.000000	21.986923
570542400.000000	21.957428
570545984.000000	21.940922
570549632.000000	21.940903
570553216.000000	21.937105
570556800.000000	21.947523
570560384.000000	21.913168
570563968.000000	21.919899
570567616.000000	22.020075
570571200.000000	22.035078
570574784.000000	22.173946
570578432.000000	22.286005
570582016.000000	22.213886
570585600.000000	22.293585
570589184.000000	22.342508
570592768.000000	22.285704
570596416.000000	22.200602
570600000.000000	22.034792
570603584.000000	21.905796
570607232.000000	21.975094
570610816.000000	22.033401
570614400.000000	22.029978
570617984.000000	22.018332
570621568.000000	22.105455
570625216.000000	22.472246
570628800.000000	22.468975
570632384.000000	22.228985
570636032.000000	22.153091
570639616.000000	22.111807
570643200.000000	22.099585
570646784.000000	22.148607
570650368.000000	22.322523
570654016.000000	22.614916
570657600.000000	22.921583
570661184.000000	23.014690
570664832.000000	22.927801
570668416.000000	22.725258
570672000.000000	22.912827
570675584.000000	23.174652
570679168.000000	23.184914
570682816.000000	23.098490
570686400.000000	22.679018
570689984.000000	22.658743
570693632.000000	22.463852
570697216.000000	22.386745
570700800.000000	22.423962
570704384.000000	22.406136
570707968.000000	22.849895
570711616.000000	22.796339
570715200.000000	22.489824
570718784.000000	22.368597
570722432.000000	23.153921
